customer_id,date_of_birth,current_address,number_of_dependents,annual_income,employment_status,time_at_current_job_months,marital_status,education_level,time_at_current_address_months,account_id,account_type,credit_limit,current_balance,date_opened,date_closed,payment_history_status,total_payments_made,months_since_last_delinquency,is_defaulted,bureau_score_at_opening,bankruptcies,public_records
14155492,1990-01-07,"2507 Beverly Pine
South Davidfurt, WA 42374",4,74195.62,Employed,79,Married,High School,43,10633135.0,Mortgage,10127.47,5319.63,2018-01-30,,30-60 Days Late,164.0,23.0,False,419.0,1.0,0.0
14155492,1990-01-07,"2507 Beverly Pine
South Davidfurt, WA 42374",4,74195.62,Employed,79,Married,High School,43,10335967.0,Mortgage,12371.34,5319.62,2018-08-14,,30-60 Days Late,145.0,27.0,False,382.0,1.0,0.0
10807691,1991-10-24,"PSC 0451, Box 6863
APO AE 04974",1,62793.2,Employed,48,Single,PhD,24,6463222.0,Credit Card,8893.7,1557.27,2024-10-14,,On Time,201.0,29.0,False,567.0,1.0,0.0
96790,1967-05-29,"5075 Gutierrez Port Apt. 042
Davenportmouth, NH 21584",2,44817.17,Self-Employed,167,Married,PhD,64,6541602.0,Credit Card,18206.12,1150.73,2025-09-13,,On Time,176.0,2.0,False,504.0,1.0,1.0
96790,1967-05-29,"5075 Gutierrez Port Apt. 042
Davenportmouth, NH 21584",2,44817.17,Self-Employed,167,Married,PhD,64,2099426.0,Credit Card,18196.09,1150.66,2025-08-29,,30-60 Days Late,172.0,5.0,False,504.0,1.0,1.0
11317572,1978-03-04,"PSC 7803, Box 9837
APO AA 32081",3,43917.1,Employed,194,Single,Master,95,14836857.0,Mortgage,19556.75,4178.26,2019-08-08,2023-05-15,On Time,59.0,14.0,False,531.0,2.0,0.0
11317572,1978-03-04,"PSC 7803, Box 9837
APO AA 32081",3,43917.1,Employed,194,Single,Master,95,7715301.0,Mortgage,18889.09,4178.26,2016-12-08,,On Time,84.0,26.0,False,529.0,1.0,0.0
13792124,1988-08-21,"82951 Thompson Skyway
Stokesmouth, WV 22493",4,51047.87,Employed,42,Single,High School,110,2621599.0,Mortgage,15558.25,4496.74,2021-08-30,2025-03-29,60-90 Days Late,86.0,36.0,False,606.0,1.0,0.0
13792124,1988-08-21,"82951 Thompson Skyway
Stokesmouth, WV 22493",4,51047.87,Employed,42,Single,High School,110,2896765.0,Mortgage,15749.81,4496.72,2023-02-07,,On Time,186.0,41.0,False,717.0,1.0,0.0
13792124,1988-08-21,"82951 Thompson Skyway
Stokesmouth, WV 22493",4,51047.87,Employed,42,Single,High School,110,6719051.0,Mortgage,14086.77,4496.7,2023-06-05,,On Time,107.0,34.0,False,777.0,2.0,0.0
1769961,1981-01-29,"515 Debra Ferry Suite 470
North Katelynville, NC 52306",2,46300.84,Employed,93,Divorced,Master,104,7791661.0,Personal Loan,14566.95,4218.48,2024-08-27,2023-07-21,30-60 Days Late,167.0,28.0,False,662.0,1.0,0.0
1769961,1981-01-29,"515 Debra Ferry Suite 470
North Katelynville, NC 52306",2,46300.84,Employed,93,Divorced,Master,104,13149483.0,Mortgage,15655.27,4218.48,2022-04-11,2023-10-20,30-60 Days Late,148.0,33.0,False,576.0,2.0,1.0
5628461,1978-10-10,"308 Robert Street
Herreramouth, NH 97290",3,60163.99,Employed,64,Divorced,High School,79,8475373.0,Mortgage,13502.57,6129.71,2016-09-30,2020-12-08,On Time,105.0,40.0,False,604.0,2.0,0.0
5628461,1978-10-10,"308 Robert Street
Herreramouth, NH 97290",3,60163.99,Employed,64,Divorced,High School,79,16127970.0,Mortgage,12361.41,6129.71,2015-09-21,2021-08-07,On Time,135.0,46.0,True,799.0,1.0,0.0
5628461,1978-10-10,"308 Robert Street
Herreramouth, NH 97290",3,60163.99,Employed,64,Divorced,High School,79,5482935.0,Mortgage,15037.5,6129.71,2015-09-21,2020-09-18,30-60 Days Late,95.0,27.0,True,813.0,1.0,0.0
5628461,1978-10-10,"308 Robert Street
Herreramouth, NH 97290",3,60163.99,Employed,64,Divorced,High School,79,14668413.0,Mortgage,7685.64,6129.7,2018-10-20,,On Time,184.0,38.0,True,722.0,2.0,0.0
11961878,1983-09-09,"20377 Silva Fall Suite 433
Macdonaldfurt, IN 58772",1,51803.4,Unemployed,29,Married,High School,68,9212345.0,Credit Card,13429.41,1562.35,2020-12-15,2021-11-13,60-90 Days Late,189.0,29.0,True,657.0,0.0,0.0
11961878,1983-09-09,"20377 Silva Fall Suite 433
Macdonaldfurt, IN 58772",1,51803.4,Unemployed,29,Married,High School,68,9602484.0,Credit Card,14280.42,1562.35,2017-03-20,2022-06-08,60-90 Days Late,160.0,23.0,True,610.0,1.0,0.0
11961878,1983-09-09,"20377 Silva Fall Suite 433
Macdonaldfurt, IN 58772",1,51803.4,Unemployed,29,Married,High School,68,13410789.0,Personal Loan,15013.64,1562.36,2016-02-24,,60-90 Days Late,158.0,31.0,True,665.0,0.0,0.0
3895644,1971-07-04,"724 Fields Circle Apt. 771
Woodsburgh, PW 37823",4,63779.83,Employed,80,Divorced,High School,39,13184455.0,Auto Loan,13497.42,4856.11,2019-09-10,,On Time,169.0,26.0,True,640.0,1.0,0.0
3895644,1971-07-04,"724 Fields Circle Apt. 771
Woodsburgh, PW 37823",4,63779.83,Employed,80,Divorced,High School,39,13916591.0,Auto Loan,13555.96,4856.12,2020-01-25,2025-04-07,30-60 Days Late,174.0,22.0,False,849.0,1.0,0.0
10727010,1971-01-22,"940 Hernandez Islands Suite 719
North Hollymouth, AR 88600",2,62187.93,Unemployed,183,Divorced,Master,163,13969504.0,Personal Loan,12448.39,6229.1,2021-12-30,,30-60 Days Late,27.0,5.0,False,348.0,2.0,1.0
10727010,1971-01-22,"940 Hernandez Islands Suite 719
North Hollymouth, AR 88600",2,62187.93,Unemployed,183,Divorced,Master,163,14413704.0,Personal Loan,14825.06,6229.61,2020-12-30,2023-07-13,30-60 Days Late,114.0,5.0,False,321.0,2.0,1.0
10727010,1971-01-22,"940 Hernandez Islands Suite 719
North Hollymouth, AR 88600",2,62187.93,Unemployed,183,Divorced,Master,163,14936850.0,Personal Loan,15016.35,6229.54,2020-03-01,2022-12-19,30-60 Days Late,129.0,4.0,False,300.0,2.0,1.0
10727010,1971-01-22,"940 Hernandez Islands Suite 719
North Hollymouth, AR 88600",2,62187.93,Unemployed,183,Divorced,Master,163,11664355.0,Personal Loan,10679.04,6229.33,2019-03-18,2023-09-12,30-60 Days Late,116.0,22.0,False,528.0,2.0,1.0
5981450,2004-11-15,"8816 Welch Way
North Christinaborough, RI 65600",4,37522.05,Self-Employed,205,Married,Master,7,72310.0,Auto Loan,19430.48,4643.79,2019-08-05,2025-01-17,On Time,78.0,3.0,True,646.0,0.0,1.0
4664119,1998-11-29,"10035 Jonathan Cliff Suite 817
New Reginald, VT 80339",2,29460.05,Unemployed,108,Single,PhD,104,11475434.0,Mortgage,15007.58,5875.96,2022-04-13,2024-01-04,30-60 Days Late,274.0,20.0,False,649.0,2.0,0.0
4664119,1998-11-29,"10035 Jonathan Cliff Suite 817
New Reginald, VT 80339",2,29460.05,Unemployed,108,Single,PhD,104,14164819.0,Mortgage,20574.2,5876.08,2021-12-10,2024-01-06,30-60 Days Late,114.0,23.0,False,751.0,2.0,1.0
4664119,1998-11-29,"10035 Jonathan Cliff Suite 817
New Reginald, VT 80339",2,29460.05,Unemployed,108,Single,PhD,104,11171899.0,Mortgage,16040.51,5876.03,2021-09-09,2024-01-04,30-60 Days Late,84.0,10.0,False,768.0,2.0,1.0
4664119,1998-11-29,"10035 Jonathan Cliff Suite 817
New Reginald, VT 80339",2,29460.05,Unemployed,108,Single,PhD,104,10709839.0,Personal Loan,23087.62,5876.36,2025-09-13,2024-01-18,60-90 Days Late,265.0,13.0,False,590.0,2.0,0.0
12388917,1970-09-09,"USNS Henry
FPO AA 47655",2,38107.43,Self-Employed,193,Married,High School,177,13068754.0,Personal Loan,24349.06,8112.38,2025-09-13,2023-03-04,30-60 Days Late,61.0,30.0,False,503.0,2.0,1.0
12388917,1970-09-09,"USNS Henry
FPO AA 47655",2,38107.43,Self-Employed,193,Married,High School,177,9322890.0,Personal Loan,27994.81,8112.37,2025-09-13,2023-06-05,On Time,156.0,16.0,False,539.0,2.0,0.0
14575859,2001-03-29,"61413 Daniel Mount
North Brandon, LA 72444",3,46335.91,Employed,145,Married,PhD,69,12376859.0,Personal Loan,19416.52,6184.94,2019-10-09,2023-11-30,60-90 Days Late,17.0,25.0,True,606.0,0.0,0.0
10997843,1986-02-02,"1079 Schwartz Park Suite 024
Maryfurt, KS 70902",3,65371.41,Self-Employed,89,Married,Bachelor,149,10023475.0,Mortgage,20487.26,1414.41,2025-09-13,2023-09-11,On Time,193.0,59.0,True,849.0,2.0,1.0
10997843,1986-02-02,"1079 Schwartz Park Suite 024
Maryfurt, KS 70902",3,65371.41,Self-Employed,89,Married,Bachelor,149,12251198.0,Mortgage,19358.45,1414.44,2022-08-05,2022-05-19,On Time,81.0,59.0,True,849.0,2.0,1.0
10997843,1986-02-02,"1079 Schwartz Park Suite 024
Maryfurt, KS 70902",3,65371.41,Self-Employed,89,Married,Bachelor,149,4739025.0,Mortgage,21925.82,1414.5,2022-05-05,2023-05-13,On Time,69.0,59.0,True,849.0,2.0,1.0
10997843,1986-02-02,"1079 Schwartz Park Suite 024
Maryfurt, KS 70902",3,65371.41,Self-Employed,89,Married,Bachelor,149,9218641.0,Auto Loan,11408.31,1414.41,2024-09-02,2020-11-29,30-60 Days Late,166.0,59.0,False,849.0,2.0,1.0
13827476,2004-05-24,"078 Ricardo Walks Suite 512
North Nicholasview, WA 90779",2,54739.14,Self-Employed,2,Divorced,Bachelor,72,16108173.0,Mortgage,10860.75,3803.46,2022-12-20,2024-11-08,On Time,239.0,30.0,False,432.0,1.0,1.0
13827476,2004-05-24,"078 Ricardo Walks Suite 512
North Nicholasview, WA 90779",2,54739.14,Self-Employed,2,Divorced,Bachelor,72,13574770.0,Mortgage,10193.19,3803.52,2023-08-05,,30-60 Days Late,271.0,29.0,False,745.0,1.0,1.0
5013083,1964-07-22,"PSC 7069, Box 5846
APO AP 72483",2,47449.94,Employed,75,Married,Bachelor,82,2337104.0,Mortgage,13220.73,5697.02,2025-09-13,,On Time,180.0,40.0,False,679.0,2.0,1.0
5013083,1964-07-22,"PSC 7069, Box 5846
APO AP 72483",2,47449.94,Employed,75,Married,Bachelor,82,13348598.0,Mortgage,14828.04,5697.06,2024-12-15,,On Time,137.0,39.0,False,683.0,2.0,1.0
10448160,1960-08-05,"8544 Baker Manor Suite 283
Sullivanburgh, PR 88041",3,53010.87,Employed,208,Divorced,Bachelor,176,3128804.0,Personal Loan,19943.35,1927.75,2022-04-29,2025-04-14,60-90 Days Late,10.0,26.0,True,346.0,1.0,1.0
10448160,1960-08-05,"8544 Baker Manor Suite 283
Sullivanburgh, PR 88041",3,53010.87,Employed,208,Divorced,Bachelor,176,15131459.0,Personal Loan,17907.0,1927.62,2018-06-15,2025-03-13,60-90 Days Late,76.0,24.0,True,470.0,1.0,1.0
289277,1955-03-11,"164 Kevin Ranch Apt. 578
South James, VI 95958",3,55328.31,Self-Employed,169,Divorced,Bachelor,83,895322.0,Personal Loan,14637.61,7069.53,2020-08-28,,30-60 Days Late,299.0,44.0,False,668.0,2.0,0.0
289277,1955-03-11,"164 Kevin Ranch Apt. 578
South James, VI 95958",3,55328.31,Self-Employed,169,Divorced,Bachelor,83,13872816.0,Personal Loan,15854.49,7069.6,2020-09-30,,30-60 Days Late,217.0,45.0,False,639.0,2.0,1.0
289277,1955-03-11,"164 Kevin Ranch Apt. 578
South James, VI 95958",3,55328.31,Self-Employed,169,Divorced,Bachelor,83,8411250.0,Personal Loan,16141.43,7069.61,2020-08-27,2021-11-05,30-60 Days Late,235.0,46.0,False,672.0,2.0,1.0
14124140,1966-11-10,"6651 Christopher Estates
Carolton, IA 79587",2,68222.94,Employed,230,Divorced,Master,82,2525244.0,Mortgage,18473.71,3582.6,2020-02-28,,30-60 Days Late,206.0,26.0,False,740.0,2.0,0.0
14124140,1966-11-10,"6651 Christopher Estates
Carolton, IA 79587",2,68222.94,Employed,230,Divorced,Master,82,1480759.0,Personal Loan,14353.15,3582.64,2021-10-14,,30-60 Days Late,209.0,16.0,False,777.0,2.0,0.0
302185,1997-07-10,"9900 Angela Estate
South Jenny, MS 29812",3,85308.68,Unemployed,177,Divorced,High School,73,6611757.0,Personal Loan,15996.2,869.16,2018-07-10,2025-09-16,30-60 Days Late,127.0,26.0,False,635.0,2.0,1.0
302185,1997-07-10,"9900 Angela Estate
South Jenny, MS 29812",3,85308.68,Unemployed,177,Divorced,High School,73,6457183.0,Personal Loan,17268.5,869.13,2018-06-26,2025-05-20,30-60 Days Late,157.0,27.0,True,563.0,1.0,1.0
302185,1997-07-10,"9900 Angela Estate
South Jenny, MS 29812",3,85308.68,Unemployed,177,Divorced,High School,73,647854.0,Mortgage,16304.85,869.13,2018-10-02,2025-09-16,60-90 Days Late,123.0,25.0,True,531.0,1.0,1.0
11349936,1961-02-07,"0653 James Manor
North Rhondastad, MT 52686",2,53787.22,Unemployed,89,Divorced,Bachelor,48,14357157.0,Personal Loan,11794.75,3147.13,2021-09-11,2023-05-31,30-60 Days Late,281.0,52.0,True,523.0,1.0,1.0
11349936,1961-02-07,"0653 James Manor
North Rhondastad, MT 52686",2,53787.22,Unemployed,89,Divorced,Bachelor,48,8024207.0,Personal Loan,11194.48,3147.08,2022-08-30,2024-01-14,30-60 Days Late,266.0,37.0,True,513.0,1.0,1.0
11349936,1961-02-07,"0653 James Manor
North Rhondastad, MT 52686",2,53787.22,Unemployed,89,Divorced,Bachelor,48,3599900.0,Personal Loan,11016.17,3147.07,2021-08-12,2024-01-31,30-60 Days Late,299.0,33.0,True,500.0,1.0,1.0
9817241,2000-05-28,"94038 Christopher Union Apt. 111
Jacobburgh, VA 39419",3,32032.8,Self-Employed,217,Married,High School,120,5660233.0,Mortgage,13031.99,8632.76,2025-06-02,2021-12-07,30-60 Days Late,216.0,40.0,False,473.0,1.0,1.0
9817241,2000-05-28,"94038 Christopher Union Apt. 111
Jacobburgh, VA 39419",3,32032.8,Self-Employed,217,Married,High School,120,741035.0,Personal Loan,12602.78,8632.76,2025-05-23,2021-12-13,30-60 Days Late,216.0,59.0,False,683.0,1.0,1.0
10390803,1989-07-17,"353 Sarah Motorway Suite 524
New Dianaside, VT 21057",2,47148.04,Unemployed,67,Divorced,Master,16,335567.0,Mortgage,16913.25,3289.06,2019-05-28,2025-07-09,60-90 Days Late,172.0,18.0,True,434.0,2.0,1.0
10390803,1989-07-17,"353 Sarah Motorway Suite 524
New Dianaside, VT 21057",2,47148.04,Unemployed,67,Divorced,Master,16,15283761.0,Mortgage,16330.8,3289.01,2019-03-04,,60-90 Days Late,125.0,13.0,True,349.0,2.0,0.0
1036323,1976-09-07,"4758 Jonathan Streets Suite 911
Miguelland, KS 01031",2,41456.42,Unemployed,87,Divorced,PhD,73,3197730.0,Credit Card,13118.3,217.51,2017-12-16,2022-03-17,60-90 Days Late,226.0,21.0,True,530.0,0.0,1.0
1036323,1976-09-07,"4758 Jonathan Streets Suite 911
Miguelland, KS 01031",2,41456.42,Unemployed,87,Divorced,PhD,73,11050788.0,Credit Card,12962.62,217.5,2017-12-09,,60-90 Days Late,237.0,16.0,True,552.0,0.0,0.0
572304,1986-08-07,"90731 Misty Stream Apt. 102
Christopherbury, NV 72087",1,62444.45,Employed,218,Married,Bachelor,98,11044272.0,Personal Loan,26500.36,3457.97,2025-03-04,2024-05-30,30-60 Days Late,146.0,35.0,False,622.0,0.0,1.0
2099934,1992-04-07,"8067 Weber Haven Apt. 740
Lake Sharonmouth, GU 05949",4,65507.25,Self-Employed,122,Single,High School,128,9377654.0,Mortgage,9419.82,4731.56,2025-09-13,,30-60 Days Late,138.0,34.0,False,481.0,1.0,0.0
2099934,1992-04-07,"8067 Weber Haven Apt. 740
Lake Sharonmouth, GU 05949",4,65507.25,Self-Employed,122,Single,High School,128,138677.0,Personal Loan,15791.0,4731.36,2024-08-16,,30-60 Days Late,234.0,18.0,True,491.0,1.0,0.0
2099934,1992-04-07,"8067 Weber Haven Apt. 740
Lake Sharonmouth, GU 05949",4,65507.25,Self-Employed,122,Single,High School,128,6435027.0,Mortgage,16165.14,4731.38,2025-09-13,2024-07-18,30-60 Days Late,227.0,17.0,True,408.0,1.0,0.0
2099934,1992-04-07,"8067 Weber Haven Apt. 740
Lake Sharonmouth, GU 05949",4,65507.25,Self-Employed,122,Single,High School,128,14213100.0,Credit Card,16166.21,4731.24,2025-09-13,,On Time,132.0,31.0,False,752.0,1.0,0.0
2236739,1967-05-14,"7953 Brittany Underpass
West Donnaport, VI 55191",1,50496.69,Unemployed,135,Single,Master,63,13646651.0,Mortgage,13529.08,6736.57,2025-09-13,2022-04-14,30-60 Days Late,119.0,36.0,False,588.0,2.0,0.0
8545660,1995-04-08,"04838 Chelsey Underpass
Martinezstad, IN 87981",0,33235.48,Self-Employed,161,Divorced,High School,42,6938332.0,Personal Loan,16907.58,2241.34,2025-01-07,,60-90 Days Late,109.0,31.0,False,534.0,2.0,1.0
3252539,1982-04-02,"690 Jon Park
Randyton, PA 67752",1,42756.57,Self-Employed,85,Single,High School,177,14732366.0,Mortgage,19110.05,5311.76,2024-12-06,2023-11-11,60-90 Days Late,263.0,9.0,False,441.0,1.0,1.0
3322248,1977-09-02,"0821 Luis Wells Apt. 980
Lake Isaac, OH 25123",1,57112.84,Unemployed,91,Divorced,Master,119,9117687.0,Mortgage,19201.15,2690.67,2021-03-24,,30-60 Days Late,253.0,30.0,False,800.0,1.0,0.0
14854094,2000-12-15,"14797 Leah Estate Apt. 721
North Joshua, WI 15759",3,48770.59,Employed,188,Married,High School,173,16039309.0,Personal Loan,14914.66,6641.51,2017-06-24,2024-10-24,On Time,206.0,32.0,False,488.0,2.0,0.0
16237021,1970-05-15,"94038 Christopher Union Apt. 111
Jacobburgh, VA 39419",1,66653.01,Unemployed,35,Divorced,PhD,67,9804807.0,Personal Loan,6309.2,2513.88,2025-09-13,,30-60 Days Late,87.0,20.0,False,471.0,1.0,0.0
8740486,1976-08-02,"068 Anthony Burg
Patriciamouth, ND 07083",4,62884.1,Employed,98,Married,High School,10,15030654.0,Mortgage,18319.12,4472.18,2021-12-16,2024-03-09,On Time,149.0,35.0,True,473.0,2.0,0.0
5906476,1980-12-28,"Unit 4831 Box 2941
DPO AA 52535",4,76459.22,Self-Employed,169,Single,Master,108,337618.0,Personal Loan,22106.77,5800.84,2016-09-27,,30-60 Days Late,100.0,41.0,False,705.0,2.0,0.0
8761737,2000-07-25,"4034 Chavez Shoals Apt. 903
Hortonburgh, NE 87924",2,66959.31,Self-Employed,110,Married,Bachelor,118,8661464.0,Personal Loan,15740.13,-260.04,2016-12-05,,On Time,195.0,29.0,True,511.0,2.0,0.0
3515851,1990-09-19,"7229 Allen Vista Suite 519
Christopherport, MS 90463",3,82159.42,Self-Employed,74,Single,Master,111,5173262.0,Credit Card,16513.87,5974.88,2021-07-26,2022-06-02,30-60 Days Late,118.0,9.0,True,541.0,1.0,1.0
3515851,1990-09-19,"7229 Allen Vista Suite 519
Christopherport, MS 90463",3,82159.42,Self-Employed,74,Single,Master,111,13264755.0,Credit Card,16062.06,5974.88,2018-08-20,2022-02-04,30-60 Days Late,185.0,8.0,True,538.0,1.0,1.0
12260365,1992-02-03,"56042 Denise Estates Apt. 818
Bondfurt, KS 54934",0,94353.03,Self-Employed,16,Married,Bachelor,72,12398784.0,Personal Loan,14424.13,2635.71,2023-02-15,2023-06-27,30-60 Days Late,204.0,15.0,False,600.0,1.0,1.0
12260365,1992-02-03,"56042 Denise Estates Apt. 818
Bondfurt, KS 54934",0,94353.03,Self-Employed,16,Married,Bachelor,72,11929354.0,Personal Loan,13430.98,2635.7,2023-02-14,2023-06-30,30-60 Days Late,146.0,21.0,False,624.0,0.0,1.0
4015968,1958-08-12,"772 Bryant Skyway
South Patriciaside, GU 82493",1,33048.15,Self-Employed,223,Single,Master,79,970931.0,Credit Card,18318.23,2460.22,2020-03-11,2024-03-04,30-60 Days Late,101.0,18.0,False,589.0,0.0,1.0
9121603,1972-11-06,"8331 Edwards Valley
Tiffanybury, RI 96168",1,52880.11,Self-Employed,187,Divorced,High School,93,7583842.0,Credit Card,19457.52,4321.6,2023-06-10,,30-60 Days Late,184.0,25.0,False,849.0,2.0,0.0
6427725,1993-02-14,"680 Lam Plains
New Jeffrey, VI 20665",2,20650.17,Unemployed,224,Married,Bachelor,64,3584288.0,Mortgage,19881.49,3134.57,2023-11-07,2024-03-31,30-60 Days Late,140.0,16.0,True,521.0,1.0,0.0
4075923,1964-03-28,"787 Paula Lodge
South Markmouth, ND 25482",0,53578.28,Self-Employed,208,Single,Master,173,6559843.0,Mortgage,15765.97,5117.74,2018-10-25,2025-05-20,30-60 Days Late,170.0,30.0,False,549.0,2.0,0.0
4075923,1964-03-28,"787 Paula Lodge
South Markmouth, ND 25482",0,53578.28,Self-Employed,208,Single,Master,173,7882314.0,Mortgage,14917.19,5117.74,2020-08-18,2025-02-27,30-60 Days Late,142.0,39.0,True,528.0,2.0,1.0
9281387,1969-01-27,"USNS Nguyen
FPO AA 09651",4,38395.26,Self-Employed,123,Married,PhD,138,5980211.0,Mortgage,14214.88,3057.23,2021-05-29,2023-09-12,On Time,184.0,17.0,True,613.0,2.0,0.0
2955738,1982-08-16,"507 Michael Valleys
Donaldstad, WI 21120",2,25945.42,Employed,3,Single,Master,108,3127487.0,Personal Loan,20745.87,2594.73,2025-09-13,,On Time,168.0,47.0,False,520.0,2.0,0.0
15673833,1971-04-19,"3252 Cynthia Plains
Jonesstad, MH 86942",3,56983.8,Self-Employed,160,Married,Master,151,16002366.0,Credit Card,5195.65,5516.45,2021-01-14,2022-09-15,30-60 Days Late,30.0,4.0,True,761.0,0.0,0.0
15673833,1971-04-19,"3252 Cynthia Plains
Jonesstad, MH 86942",3,56983.8,Self-Employed,160,Married,Master,151,6774024.0,Auto Loan,2388.66,5516.43,2019-06-07,2022-12-09,60-90 Days Late,74.0,39.0,True,761.0,1.0,0.0
16726678,1958-10-15,"52313 Wilson Meadow
Katherineberg, TN 61635",2,43668.34,Employed,9,Single,Bachelor,16,10361051.0,Personal Loan,12464.66,5202.34,2021-03-26,2023-06-29,30-60 Days Late,212.0,28.0,False,561.0,1.0,0.0
14714150,1971-12-18,"0622 Ferguson Squares
Lake Kimberly, NY 89491",1,64158.76,Employed,16,Single,High School,3,11550809.0,Personal Loan,12619.07,2684.28,2018-09-18,2025-05-26,30-60 Days Late,202.0,27.0,False,710.0,1.0,0.0
10698546,2004-01-08,"70950 John Mill
Vasquezhaven, WY 14047",2,47568.55,Self-Employed,147,Married,Bachelor,161,14550363.0,Credit Card,15728.82,4799.66,2022-04-24,2023-12-22,On Time,107.0,38.0,False,701.0,2.0,0.0
10421576,1980-08-20,"4758 Jonathan Streets Suite 911
Miguelland, KS 01031",0,33933.68,Employed,204,Single,PhD,120,9067026.0,Mortgage,22171.63,3597.65,2018-12-08,2024-08-26,30-60 Days Late,169.0,33.0,False,492.0,1.0,1.0
10421576,1980-08-20,"4758 Jonathan Streets Suite 911
Miguelland, KS 01031",0,33933.68,Employed,204,Single,PhD,120,14900631.0,Personal Loan,24428.26,3597.18,2020-03-01,2023-12-07,60-90 Days Late,121.0,21.0,False,652.0,1.0,1.0
10421576,1980-08-20,"4758 Jonathan Streets Suite 911
Miguelland, KS 01031",0,33933.68,Employed,204,Single,PhD,120,10077325.0,Mortgage,26505.8,3597.19,2020-10-15,,60-90 Days Late,123.0,7.0,False,528.0,2.0,1.0
10421576,1980-08-20,"4758 Jonathan Streets Suite 911
Miguelland, KS 01031",0,33933.68,Employed,204,Single,PhD,120,5013224.0,Auto Loan,10772.52,3598.42,2019-09-04,,30-60 Days Late,199.0,59.0,False,819.0,0.0,1.0
10421576,1980-08-20,"4758 Jonathan Streets Suite 911
Miguelland, KS 01031",0,33933.68,Employed,204,Single,PhD,120,13462259.0,Auto Loan,11652.11,3597.75,2018-11-22,,30-60 Days Late,155.0,38.0,False,688.0,0.0,1.0
16311931,1985-07-09,"671 Carrie Trail Apt. 572
West Valerie, TX 08254",4,29579.16,Employed,205,Married,PhD,89,10840073.0,Mortgage,24229.46,4762.03,2021-01-31,2025-09-16,30-60 Days Late,227.0,59.0,False,538.0,2.0,0.0
9648138,1995-08-06,"667 Daniels Viaduct Suite 045
Griffinland, AK 67737",0,49424.58,Unemployed,85,Married,Bachelor,88,9053937.0,Personal Loan,19420.91,6831.77,2019-03-31,2024-03-25,On Time,299.0,40.0,True,379.0,2.0,0.0
9648138,1995-08-06,"667 Daniels Viaduct Suite 045
Griffinland, AK 67737",0,49424.58,Unemployed,85,Married,Bachelor,88,9251452.0,Personal Loan,21826.71,6831.76,2021-05-23,2023-11-16,30-60 Days Late,294.0,30.0,False,423.0,2.0,0.0
9648138,1995-08-06,"667 Daniels Viaduct Suite 045
Griffinland, AK 67737",0,49424.58,Unemployed,85,Married,Bachelor,88,4440822.0,Mortgage,22766.74,6831.79,2019-06-04,,On Time,249.0,9.0,False,395.0,2.0,0.0
10799935,1991-07-30,"32990 Jenkins Gardens
Theresaport, GU 60219",0,58536.59,Self-Employed,201,Married,Bachelor,28,407895.0,Credit Card,7429.4,2625.49,2018-08-19,2024-04-13,30-60 Days Late,285.0,19.0,False,793.0,0.0,0.0
10799935,1991-07-30,"32990 Jenkins Gardens
Theresaport, GU 60219",0,58536.59,Self-Employed,201,Married,Bachelor,28,6533361.0,Credit Card,13635.0,2625.54,2018-10-28,2024-04-06,On Time,271.0,15.0,False,780.0,1.0,1.0
